,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
30,2018-01-31,356.6193741235874,85.75139673263915,308.59264251034836,356.6193741235874,356.6193741235874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.92385062516684,-158.92385062516684,-158.92385062516684,0.0,0.0,0.0,36.67609461360817,36.67609461360817,36.67609461360817,-195.59994523877504,-195.59994523877504,-195.59994523877504,0.0,0.0,0.0,197.69552349842058
31,2018-02-01,357.6907078027583,40.104378506158106,263.41123356975453,357.6907078027583,357.6907078027583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-203.35545270555698,-203.35545270555698,-203.35545270555698,0.0,0.0,0.0,-3.762680926621889,-3.762680926621889,-3.762680926621889,-199.5927717789351,-199.5927717789351,-199.5927717789351,0.0,0.0,0.0,154.33525509720133
32,2018-02-02,358.7620414819292,14.69736637425579,245.1755774781382,358.7620414819292,358.7620414819292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-224.6638047885295,-224.6638047885295,-224.6638047885295,0.0,0.0,0.0,-20.842834908331696,-20.842834908331696,-20.842834908331696,-203.8209698801978,-203.8209698801978,-203.8209698801978,0.0,0.0,0.0,134.0982366933997
33,2018-02-03,359.8333751611001,-50.336611364141014,180.19194690369068,359.8333751611001,359.8333751611001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-296.09965622529,-296.09965622529,-296.09965622529,0.0,0.0,0.0,-87.94094704271892,-87.94094704271892,-87.94094704271892,-208.15870918257107,-208.15870918257107,-208.15870918257107,0.0,0.0,0.0,63.73371893581009
34,2018-02-04,360.9047088402709,-58.31092210813396,166.65958061712536,360.9047088402709,360.9047088402709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-309.3383554803659,-309.3383554803659,-309.3383554803659,0.0,0.0,0.0,-96.86858840517984,-96.86858840517984,-96.86858840517984,-212.46976707518613,-212.46976707518613,-212.46976707518613,0.0,0.0,0.0,51.56635335990501
35,2018-02-05,361.9760425194418,125.64121161305458,362.0162347309779,361.9760425194419,361.9760425194419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.63890473178633,-116.63890473178633,-116.63890473178633,0.0,0.0,0.0,99.97155181625791,99.97155181625791,99.97155181625791,-216.61045654804423,-216.61045654804423,-216.61045654804423,0.0,0.0,0.0,245.33713778765548
36,2018-02-06,363.0473761986127,104.74262062930437,331.9633322264125,363.0473761986127,363.0473761986127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147.6654268261098,-147.6654268261098,-147.6654268261098,0.0,0.0,0.0,72.76740485327963,72.76740485327963,72.76740485327963,-220.43283167938944,-220.43283167938944,-220.43283167938944,0.0,0.0,0.0,215.3819493725029
37,2018-02-07,364.11870987778354,67.70918112978285,298.3555553808455,364.11870987778354,364.11870987778354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.11199969747597,-187.11199969747597,-187.11199969747597,0.0,0.0,0.0,36.67609461338584,36.67609461338584,36.67609461338584,-223.7880943108618,-223.7880943108618,-223.7880943108618,0.0,0.0,0.0,177.00671018030758
38,2018-02-08,365.19004355695444,21.956644616252607,242.2535453684319,365.19004355695444,365.19004355695444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-230.2927994119073,-230.2927994119073,-230.2927994119073,0.0,0.0,0.0,-3.7626809265696557,-3.7626809265696557,-3.7626809265696557,-226.53011848533762,-226.53011848533762,-226.53011848533762,0.0,0.0,0.0,134.89724414504713
39,2018-02-09,366.2613772361253,-1.0219486677828595,226.0765194591803,366.2613772361253,366.2613772361253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.36183928162868,-249.36183928162868,-249.36183928162868,0.0,0.0,0.0,-20.84283490828535,-20.84283490828535,-20.84283490828535,-228.51900437334334,-228.51900437334334,-228.51900437334334,0.0,0.0,0.0,116.89953795449665
40,2018-02-10,367.3327109152962,-65.35990892149121,163.617833536625,367.3327109152962,367.3327109152962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-317.56551790225825,-317.56551790225825,-317.56551790225825,0.0,0.0,0.0,-87.94094704272638,-87.94094704272638,-87.94094704272638,-229.62457085953184,-229.62457085953184,-229.62457085953184,0.0,0.0,0.0,49.76719301303797
41,2018-02-11,368.40404459446705,-76.29518067824611,157.4703780662582,368.40404459446705,368.40404459446705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-326.59828421186285,-326.59828421186285,-326.59828421186285,0.0,0.0,0.0,-96.86858840521163,-96.86858840521163,-96.86858840521163,-229.72969580665122,-229.72969580665122,-229.72969580665122,0.0,0.0,0.0,41.805760382604205
42,2018-02-12,369.47537827363794,130.87387792072718,351.72113029067214,369.47537827363794,369.47537827363794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.76186348336284,-128.76186348336284,-128.76186348336284,0.0,0.0,0.0,99.971551816095,99.971551816095,99.971551816095,-228.73341529945785,-228.73341529945785,-228.73341529945785,0.0,0.0,0.0,240.7135147902751
43,2018-02-13,370.54671195280883,110.00939174477229,330.6049309079873,370.54671195280883,370.54671195280883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153.78629301591414,-153.78629301591414,-153.78629301591414,0.0,0.0,0.0,72.76740485332348,72.76740485332348,72.76740485332348,-226.5536978692376,-226.5536978692376,-226.5536978692376,0.0,0.0,0.0,216.7604189368947
44,2018-02-14,371.61804563197967,71.4825114364587,295.5396518181614,371.61804563197967,371.61804563197967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186.45372210508944,-186.45372210508944,-186.45372210508944,0.0,0.0,0.0,36.67609461357499,36.67609461357499,36.67609461357499,-223.12981671866442,-223.12981671866442,-223.12981671866442,0.0,0.0,0.0,185.16432352689023
45,2018-02-15,372.68937931115056,37.37155759579172,258.8440919056203,372.68937931115056,372.68937931115056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.18693307245508,-222.18693307245508,-222.18693307245508,0.0,0.0,0.0,-3.7626809265423917,-3.7626809265423917,-3.7626809265423917,-218.42425214591267,-218.42425214591267,-218.42425214591267,0.0,0.0,0.0,150.50244623869548
46,2018-02-16,373.76071299032145,24.702270793229896,253.39800983379894,373.76071299032145,373.76071299032145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233.2669023990847,-233.2669023990847,-233.2669023990847,0.0,0.0,0.0,-20.842834908381935,-20.842834908381935,-20.842834908381935,-212.42406749070273,-212.42406749070273,-212.42406749070273,0.0,0.0,0.0,140.49381059123675
47,2018-02-17,374.83204666949234,-27.38815898194486,191.82651051214216,374.83204666949234,374.83204666949234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-293.082661756258,-293.082661756258,-293.082661756258,0.0,0.0,0.0,-87.94094704273382,-87.94094704273382,-87.94094704273382,-205.14171471352418,-205.14171471352418,-205.14171471352418,0.0,0.0,0.0,81.74938491323434
48,2018-02-18,375.9033803486632,-29.840079160815733,197.8794647998753,375.9033803486632,375.9033803486632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-293.4838282609105,-293.4838282609105,-293.4838282609105,0.0,0.0,0.0,-96.86858840504475,-96.86858840504475,-96.86858840504475,-196.61523985586575,-196.61523985586575,-196.61523985586575,0.0,0.0,0.0,82.41955208775266
49,2018-02-19,376.97471402783407,156.98279541591253,381.72062572554717,376.97471402783407,376.97471402783407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.776956694774434,-23.776956694774434,-23.776956694774434,-110.71327861933013,-110.71327861933013,-110.71327861933013,-23.776956694774434,-23.776956694774434,-23.776956694774434,99.97155181594697,99.97155181594697,99.97155181594697,-186.90787374050265,-186.90787374050265,-186.90787374050265,0.0,0.0,0.0,266.2614354085039
50,2018-02-20,378.04604770700496,165.3031712579059,381.98421742430685,378.04604770700496,378.04604770700496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103.33960412034642,-103.33960412034642,-103.33960412034642,0.0,0.0,0.0,72.76740485334656,72.76740485334656,72.76740485334656,-176.10700897369298,-176.10700897369298,-176.10700897369298,0.0,0.0,0.0,274.70644358665857
51,2018-02-21,379.11738138617585,130.96538667380148,368.3760105930752,379.11738138617585,379.11738138617585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.64648556623997,-127.64648556623997,-127.64648556623997,0.0,0.0,0.0,36.67609461349807,36.67609461349807,36.67609461349807,-164.32258017973805,-164.32258017973805,-164.32258017973805,0.0,0.0,0.0,251.4708958199359
52,2018-02-22,380.1887150653467,114.25070401933837,329.7802256460213,380.1887150653467,380.1887150653467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155.44756094492712,-155.44756094492712,-155.44756094492712,0.0,0.0,0.0,-3.7626809264901593,-3.7626809264901593,-3.7626809264901593,-151.68488001843693,-151.68488001843693,-151.68488001843693,0.0,0.0,0.0,224.74115412041957
53,2018-02-23,381.2600487445176,119.86729935677363,327.19735289750173,381.2600487445176,381.2600487445176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159.18469338958073,-159.18469338958073,-159.18469338958073,0.0,0.0,0.0,-20.842834908282253,-20.842834908282253,-20.842834908282253,-138.3418584812985,-138.3418584812985,-138.3418584812985,0.0,0.0,0.0,222.07535535493685
54,2018-02-24,382.33111668528284,59.09864696269748,284.030472486891,382.33111668528284,382.33111668528284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-212.3969138713194,-212.3969138713194,-212.3969138713194,0.0,0.0,0.0,-87.94094704274129,-87.94094704274129,-87.94094704274129,-124.45596682857813,-124.45596682857813,-124.45596682857813,0.0,0.0,0.0,169.93420281396342
55,2018-02-25,383.4021846260482,63.48873221937904,293.22331616875766,383.4021846260482,383.4021846260482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207.06920834149756,-207.06920834149756,-207.06920834149756,0.0,0.0,0.0,-96.86858840512615,-96.86858840512615,-96.86858840512615,-110.20061993637142,-110.20061993637142,-110.20061993637142,0.0,0.0,0.0,176.33297628455065
56,2018-02-26,384.4732525668135,275.2234191939975,512.1752938612524,384.4732525668135,384.4732525668135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21519039292823,4.21519039292823,4.21519039292823,0.0,0.0,0.0,99.97155181603672,99.97155181603672,99.97155181603672,-95.75636142310849,-95.75636142310849,-95.75636142310849,0.0,0.0,0.0,388.68844295974174
57,2018-02-27,385.54432050757885,267.6546998629118,487.4448131784821,385.54432050757885,385.54432050757885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.53941956951323,-8.53941956951323,-8.53941956951323,0.0,0.0,0.0,72.76740485331797,72.76740485331797,72.76740485331797,-81.3068244228312,-81.3068244228312,-81.3068244228312,0.0,0.0,0.0,377.0049009380656
58,2018-02-28,386.61538844834416,239.0133823134777,461.8695992779301,386.61538844834416,386.61538844834416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.358492407503316,-30.358492407503316,-30.358492407503316,0.0,0.0,0.0,36.676094613421164,36.676094613421164,36.676094613421164,-67.03458702092448,-67.03458702092448,-67.03458702092448,0.0,0.0,0.0,356.25689604084084
59,2018-03-01,387.6864563891095,210.59277398798972,441.62646171348797,387.6864563891095,387.6864563891095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.87970591023639,-56.87970591023639,-56.87970591023639,0.0,0.0,0.0,-3.7626809266525156,-3.7626809266525156,-3.7626809266525156,-53.117024983583875,-53.117024983583875,-53.117024983583875,0.0,0.0,0.0,330.8067504788731
60,2018-03-02,388.7575243298748,219.87159017331004,446.1976900441972,388.7575243298748,388.7575243298748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.56510028855818,-60.56510028855818,-60.56510028855818,0.0,0.0,0.0,-20.84283490843217,-20.84283490843217,-20.84283490843217,-39.72226538012601,-39.72226538012601,-39.72226538012601,0.0,0.0,0.0,328.1924240413166
61,2018-03-03,389.8285922706402,153.17554340414534,382.67013473382303,389.8285922706402,389.8285922706402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.9462900119051,-114.9462900119051,-114.9462900119051,0.0,0.0,0.0,-87.94094704278942,-87.94094704278942,-87.94094704278942,-27.005342969115702,-27.005342969115702,-27.005342969115702,0.0,0.0,0.0,274.8823022587351
62,2018-03-04,390.89966021140543,164.78826923016197,395.5061301107966,390.89966021140543,390.89966021140543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.97324522644794,-111.97324522644794,-111.97324522644794,0.0,0.0,0.0,-96.86858840515794,-96.86858840515794,-96.86858840515794,-15.104656821290018,-15.104656821290018,-15.104656821290018,0.0,0.0,0.0,278.9264149849575
63,2018-03-05,391.9707281521708,375.07725478720596,598.3112136003144,391.97072815217086,391.97072815217086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.83273413240882,95.83273413240882,95.83273413240882,0.0,0.0,0.0,99.97155181612644,99.97155181612644,99.97155181612644,-4.1388176837176225,-4.1388176837176225,-4.1388176837176225,0.0,0.0,0.0,487.8034622845796
64,2018-03-06,393.0417960929361,356.1180462023864,596.1267067862808,393.0417960929361,393.0417960929361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.56343763920071,78.56343763920071,78.56343763920071,0.0,0.0,0.0,72.76740485328942,72.76740485328942,72.76740485328942,5.796032785911289,5.796032785911289,5.796032785911289,0.0,0.0,0.0,471.60523373213687
65,2018-03-07,394.11286403370144,334.36638792944314,554.1674032812815,394.11286403370144,394.11286403370144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.304455945113055,51.304455945113055,51.304455945113055,0.0,0.0,0.0,36.67609461334426,36.67609461334426,36.67609461334426,14.628361331768792,14.628361331768792,14.628361331768792,0.0,0.0,0.0,445.4173199788145
66,2018-03-08,395.18393197446676,299.24122420331577,524.5061045168707,395.18393197446676,395.18393197446676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.550103877970436,18.550103877970436,18.550103877970436,0.0,0.0,0.0,-3.7626809268148715,-3.7626809268148715,-3.7626809268148715,22.31278480478531,22.31278480478531,22.31278480478531,0.0,0.0,0.0,413.7340358524372
67,2018-03-09,396.254999915232,294.3417621250554,519.354723795593,396.254999915232,396.254999915232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.988138160874088,7.988138160874088,7.988138160874088,0.0,0.0,0.0,-20.842834908332485,-20.842834908332485,-20.842834908332485,28.83097306920657,28.83097306920657,28.83097306920657,0.0,0.0,0.0,404.2431380761061
68,2018-03-10,397.3260678559974,235.8531309008542,462.9787057747119,397.3260678559974,397.3260678559974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.74905900705081,-53.74905900705081,-53.74905900705081,0.0,0.0,0.0,-87.94094704279686,-87.94094704279686,-87.94094704279686,34.19188803574607,34.19188803574607,34.19188803574607,0.0,0.0,0.0,343.5770088489466
69,2018-03-11,398.3971357967627,229.7915235161484,453.53363561543733,398.3971357967627,398.3971357967627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.43723781224002,-58.43723781224002,-58.43723781224002,0.0,0.0,0.0,-96.86858840523931,-96.86858840523931,-96.86858840523931,38.4313505929993,38.4313505929993,38.4313505929993,0.0,0.0,0.0,339.9598979845227
70,2018-03-12,399.46820373752803,427.4488562046026,649.1834228909638,399.46820373752803,399.46820373752803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.58249616301896,141.58249616301896,141.58249616301896,0.0,0.0,0.0,99.97155181620127,99.97155181620127,99.97155181620127,41.610944346817696,41.610944346817696,41.610944346817696,0.0,0.0,0.0,541.050699900547
71,2018-03-13,400.53927167829335,404.275399770121,628.6339765385607,400.53927167829335,400.53927167829335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.58368691069002,116.58368691069002,116.58368691069002,0.0,0.0,0.0,72.7674048533849,72.7674048533849,72.7674048533849,43.81628205730514,43.81628205730514,43.81628205730514,0.0,0.0,0.0,517.1229585889834
72,2018-03-14,401.6103396190587,367.35417769731004,594.3101603416544,401.6103396190587,401.6103396190587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.83077165124759,81.83077165124759,81.83077165124759,0.0,0.0,0.0,36.676094613533394,36.676094613533394,36.676094613533394,45.15467703771419,45.15467703771419,45.15467703771419,0.0,0.0,0.0,483.4411112703063
73,2018-03-15,402.681407559824,332.8081982159496,560.3423439896914,402.681407559824,402.681407559824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.989596188884704,41.989596188884704,41.989596188884704,0.0,0.0,0.0,-3.7626809265730183,-3.7626809265730183,-3.7626809265730183,45.75227711545772,45.75227711545772,45.75227711545772,0.0,0.0,0.0,444.6710037487087
